順位,管理No,合計スコア
"1249","KA010328","567"
"1250","SA020053","567"
"1251","GU020313","567"
"1252","SA090020","567"
"1253","NA060132","567"
"1254","SA020059","567"
"1255","TK130234","567"
"1256","KA120108","567"
"1257","GU010138","567"
"1258","KA020053","566"
"1259","TK090005","566"
"1260","CH040229","566"
"1261","IB080112","566"
"1262","CH030051","566"
"1263","KA150187","566"
"1264","KA110382","566"
"1265","TK060015","566"
"1266","KA030019","566"
"1267","SA020065","566"
"1268","IB010100","566"
"1269","KA150274","566"
"1270","KA120117","566"
"1271","CH040593","566"
"1272","CH020419","566"
"1273","IB080020","565"
"1274","GU030106","565"
"1275","TK060176","565"
"1276","YA010030","565"
"1277","NA060023","565"
"1278","NA060028","565"
"1279","KA070171","565"
"1280","KA160153","565"
"1281","KA160165","565"
"1282","IB080094","565"
"1283","KA160286","565"
"1284","CH020283","565"
"1285","CH020298","565"
"1286","CH020314","565"
"1287","NA060130","565"
"1288","IB040864","565"
"1289","KA130008","565"
"1290","GU040263","565"
"1291","IB040948","565"
"1292","CH010002","564"
"1293","GU010003","564"
"1294","IB070016","564"
"1295","IB050004","564"
"1296","SA130012","564"
"1297","KA110099","564"
"1298","KA110105","564"
"1299","KA110119","564"
"1300","KA080057","564"
"1301","CH040150","564"
"1302","IB050017","564"
"1303","TK060105","564"
"1304","IB100078","564"
"1305","TK040199","564"
"1306","KA070265","564"
"1307","GU030235","564"
"1308","IB040629","564"
"1309","GU010091","564"
"1310","IB050104","564"
"1311","KA110360","564"
"1312","KA070470","564"
"1313","TK130212","564"
"1314","CH040504","564"
"1315","KA180018","564"
"1316","KA110407","564"
"1317","KA150194","564"
"1318","KA150262","564"
"1319","CH020018","563"
"1320","KA160119","563"
"1321","TK060178","563"
"1322","KA150143","563"
"1323","GU030144","563"
"1324","IB050025","563"
"1325","CH040207","563"
"1326","KA120064","563"
"1327","IB040435","563"
"1328","SA020027","563"
"1329","CH040323","563"
"1330","KA160277","563"
"1331","NA030094","563"
"1332","KA070311","563"
"1333","CH020076","563"
"1334","KA110320","563"
"1335","TK150054","563"
"1336","YA010138","563"
"1337","KA110351","563"
"1338","CH030063","563"
"1339","CH030069","563"
"1340","KA160214","563"
"1341","CH040571","563"
"1342","SA050005","562"
"1343","SA020004","562"
"1344","IB100109","562"
"1345","TK040108","562"
"1346","TK060001","562"
"1347","CH040109","562"
"1348","KA070109","562"
"1349","GU040056","562"
"1350","TK080001","562"
"1351","TC030034","562"
"1352","GU050018","562"
"1353","IB040299","562"
"1354","CH040210","562"
"1355","CH040226","562"
"1356","KA070239","562"
"1357","IB040428","562"
"1358","IB050050","562"
"1359","NA060076","562"
"1360","CH040408","562"
"1361","GU040159","562"
"1362","CH020173","562"
"1363","CH040481","562"
"1364","KA020096","562"
"1365","NA060002","561"
"1366","KA150022","561"
"1367","KA110034","561"
"1368","IB090012","561"
"1369","KA110048","561"
"1370","SA130016","561"
"1371","IB040103","561"
"1372","KA100005","561"
"1373","KA150048","561"
"1374","KA110110","561"
"1375","NA060015","561"
"1376","GU020074","561"
"1377","KA150078","561"
"1378","IB100077","561"
"1379","KA160181","561"
"1380","KA010203","561"
"1381","CH040356","561"
"1382","IB010053","561"
"1383","CH040371","561"
"1384","CH020184","561"
"1385","KA020081","561"
"1386","IB010075","561"
"1387","KA080302","561"
"1388","KA070624","561"
"1389","KA150256","561"
"1390","YA010223","561"
"1391","CH040043","560"
"1392","YA010011","560"
"1393","SA020019","560"
"1394","TK090011","560"
"1395","GU020123","560"
"1396","CH040175","560"
"1397","IB050026","560"
"1398","SA020022","560"
"1399","SA020025","560"
"1400","KA070295","560"
"1401","TK130148","560"
"1402","CH040350","560"
"1403","IB040625","560"
"1404","TK150043","560"
"1405","IB100098","560"
"1406","IB050097","560"
"1407","KA110359","560"
"1408","KA180012","560"
"1409","IB080145","560"
"1410","NA050006","560"
"1411","TK040294","560"
"1412","TK060574","560"
"1413","KA100066","560"
"1414","NA060166","560"
"1415","CH040622","560"
"1416","CH040627","560"
"1417","TK060473","560"
"1418","NA030015","559"
"1419","IB070007","559"
"1420","IB070008","559"
"1421","KA110045","559"
"1422","IB070046","559"
"1423","TC040003","559"
"1424","KA080056","559"
"1425","NA060026","559"
"1426","KA030011","559"
"1427","KA160172","559"
"1428","KA160261","559"
"1429","IB050052","559"
"1430","CH040317","559"
"1431","KA010220","559"
"1432","CH040333","559"
"1433","KA110280","559"
"1434","KA080209","559"
"1435","KA160349","559"
"1436","IB040744","559"
"1437","CH040496","559"
"1438","CH020374","559"
"1439","TK130235","559"
"1440","IB010104","559"
"1441","TK130262","559"
"1442","KA070671","559"
"1443","TK060118","559"
"1444","KA010028","558"
"1445","KA160034","558"
"1446","CH040092","558"
"1447","KA070113","558"
"1448","KA150136","558"
"1449","KA160141","558"
"1450","IB040254","558"
"1451","YA040027","558"
"1452","IB100074","558"
"1453","IB010029","558"
"1454","SA020023","558"
"1455","GU020145","558"
"1456","IB010058","558"
"1457","CH020141","558"
"1458","KA110346","558"
"1459","IB040688","558"
"1460","KA160343","558"
"1461","TK040264","558"
"1462","NA030124","558"
"1463","KA160353","558"
"1464","YA010168","558"
"1465","KA080334","558"
"1466","TK060558","558"
"1467","NA050001","558"
"1468","KA120111","558"
"1469","KA040072","558"
"1470","KA010440","558"
"1471","CH040594","558"
"1472","YA010224","558"
"1473","TK140053","558"
"1474","KA160006","557"
"1475","IB020003","557"
"1476","KA120040","557"
"1477","GU030085","557"
"1478","CH040137","557"
"1479","CH040277","557"
"1480","TC030058","557"
"1481","TK130153","557"
"1482","CH010108","557"
"1483","SA010070","557"
"1484","KA100038","557"
"1485","CH020315","557"
"1486","TK090056","557"
"1487","CH020365","557"
"1488","KA070581","557"
"1489","CH040535","557"
"1490","YA010215","557"
"1491","IB080162","557"
"1492","KA010456","557"
"1493","KA010458","557"
"1494","KA160408","557"
"1495","TC030201","557"
"1496","SA050053","557"
"1497","KA020017","556"
"1498","CH040099","556"
"1499","KA160114","556"
"1500","NA060022","556"
"1501","GU010034","556"
"1502","KA020077","556"
"1503","IB020026","556"
"1504","IB050044","556"
"1505","KA160091","556"
"1506","IB080100","556"
"1507","KA080175","556"
"1508","GU020144","556"
"1509","TK090043","556"
"1510","KA160288","556"
"1511","GU020295","556"
"1512","IB050098","556"
"1513","CH040490","556"
"1514","TK090055","556"
"1515","KA010373","556"
"1516","TK050151","556"
"1517","GU020352","556"
"1518","TK040287","556"
"1519","SA050046","556"
"1520","KA080387","556"
"1521","KA070721","556"
"1522","KA110013","555"
"1523","CH040042","555"
"1524","YA030001","555"
"1525","KA160048","555"
"1526","KA020029","555"
"1527","KA110115","555"
"1528","GU020049","555"
"1529","KA160137","555"
"1530","KA110133","555"
"1531","KA070155","555"
"1532","NA030053","555"
"1533","NA060031","555"
"1534","IB080082","555"
"1535","TK060194","555"
"1536","KA070230","555"
"1537","YA010095","555"
"1538","CH040298","555"
"1539","KA070271","555"
"1540","IB040504","555"
"1541","KA080173","555"
"1542","SA020033","555"
"1543","TC030059","555"
"1544","KA050010","555"
"1545","YA040064","555"
"1546","KA020083","555"
"1547","TC030103","555"
"1548","YA010150","555"
"1549","CH020355","555"
"1550","TK050124","555"
"1551","KA110380","555"
"1552","CH020379","555"
"1553","IB040784","555"
"1554","NA030133","555"
"1555","TK060575","555"
"1556","CH020406","555"
"1557","SA090024","555"
"1558","CH040623","555"
"1559","KA110008","554"
"1560","IB080017","554"
"1561","IB040058","554"
"1562","CH040103","554"
"1563","KA020033","554"
"1564","KA140033","554"
"1565","TK090006","554"
"1566","TK040185","554"
"1567","IB100085","554"
"1568","IB050048","554"
"1569","CH040324","554"
"1570","IB020036","554"
"1571","GU010087","554"
"1572","CH040420","554"
"1573","TK050118","554"
"1574","SA020045","554"
"1575","IB040766","554"
"1576","SA090025","554"
"1577","IB040845","554"
"1578","IB040847","554"
"1579","SA050049","554"
"1580","CH040621","554"
"1581","TK060139","554"
"1582","YA010227","554"
"1583","KA150001","553"
"1584","KA140009","553"
"1585","TK130010","553"
"1586","CH040020","553"
"1587","KA110036","553"
"1588","TK040092","553"
"1589","KA010072","553"
"1590","TK040126","553"
"1591","CH010043","553"
"1592","KA020048","553"
"1593","IB050013","553"
"1594","NA030041","553"
"1595","TK130054","553"
"1596","IB050022","553"
"1597","IB070068","553"
"1598","KA080121","553"
"1599","TK060337","553"
"1600","NA060082","553"
"1601","IB040533","553"
"1602","GU020147","553"
"1603","IB040561","553"
"1604","KA070320","553"
"1605","TK150045","553"
"1606","KA160323","553"
"1607","CH020284","553"
"1608","KA160342","553"
"1609","CH040422","553"
"1610","IB010081","553"
"1611","GU030416","553"
"1612","TK050128","553"
"1613","TK060111","553"
"1614","KA110401","553"
"1615","YA040072","553"
"1616","NA050007","553"
"1617","YA040075","553"
"1618","KA170085","553"
"1619","KA040081","553"
"1620","KA160428","553"
"1621","CH020420","553"
"1622","IB010001","552"
"1623","TK060305","552"
"1624","CH040091","552"
"1625","KA110086","552"
"1626","NA030032","552"
"1627","KA070136","552"
"1628","KA070120","552"
"1629","NA030059","552"
"1630","CH010088","552"
"1631","KA110204","552"
"1632","IB050045","552"
"1633","CH010094","552"
"1634","CH040312","552"
"1635","NA030083","552"
"1636","TK130142","552"
"1637","KA010221","552"
"1638","IB010049","552"
"1639","TK040213","552"
"1640","IB040583","552"
"1641","NA030098","552"
"1642","KA040039","552"
"1643","GU030347","552"
"1644","KA010409","552"
"1645","KA110422","552"
"1646","KA070655","552"
"1647","KA130004","552"
"1648","KA160409","552"
"1649","KA160414","552"
"1650","NA060171","552"
"1651","KA150024","551"
"1652","KA160056","551"
"1653","KA020018","551"
"1654","IB080011","551"
"1655","KA170009","551"
"1656","IB020005","551"
"1657","KA120034","551"
"1658","IB100048","551"
"1659","TK130035","551"
"1660","KA110101","551"
"1661","KA070102","551"
"1662","TK050071","551"
"1663","CH040245","551"
"1664","KA040025","551"
"1665","IB090040","551"
"1666","TC030067","551"
"1667","KA010269","551"
"1668","TK130167","551"
"1669","TK06０121","551"
"1670","TK130174","551"
"1671","KA110318","551"
"1672","TK130194","551"
"1673","KA040051","551"
"1674","KA110373","551"
"1675","KA010361","551"
"1676","KA070545","551"
"1677","KA160365","551"
"1678","CH020358","551"
"1679","IB040787","551"
"1680","KA120097","551"
"1681","KA010404","551"
"1682","TK130241","551"
"1683","IB040811","551"
"1684","CH010169","551"
"1685","GU050036","551"
"1686","IB040869","551"
"1687","SA020075","551"
"1688","KA070737","551"
"1689","TK060307","550"
"1690","SA050014","550"
"1691","KA010042","550"
"1692","KA160101","550"
"1693","KA150030","550"
"1694","KA030001","550"
"1695","IB050007","550"
"1696","KA080069","550"
"1697","TK060065","550"
"1698","IB010019","550"
"1699","IB070055","550"
"1700","KA070140","550"
"1701","IB070076","550"
"1702","TK060356","550"
"1703","KA010308","550"
"1704","KA160254","550"
"1705","KA120070","550"
"1706","KA070306","550"
"1707","CH040318","550"
"1708","IB050055","550"
"1709","TK130149","550"
"1710","KA010253","550"
"1711","KA070350","550"
"1712","CH020070","550"
"1713","KA070510","550"
"1714","KA110310","550"
"1715","KA070392","550"
"1716","CH020185","550"
"1717","CH020186","550"
"1718","KA040050","550"
"1719","YA030007","550"
"1720","YA010167","550"
"1721","TC030128","550"
"1722","KA010395","550"
"1723","KA110404","550"
"1724","KA120102","550"
"1725","IB040810","550"
"1726","KA170078","550"
"1727","KA160219","550"
"1728","CH040030","549"
"1729","KA160039","549"
"1730","CH010031","549"
"1731","KA160117","549"
"1732","KA110114","549"
"1733","KA150071","549"
"1734","YA040044","549"
"1735","YA040039","549"
"1736","SA130021","549"
"1737","KA110196","549"
"1738","KA160266","549"
"1739","IB050057","549"
"1740","GU010089","549"
"1741","KA070417","549"
"1742","IB040727","549"
"1743","GU020318","549"
"1744","KA110370","549"
"1745","TK090062","549"
"1746","GU030444","549"
"1747","NA060138","549"
"1748","IB040780","549"
"1749","CH040561","549"
"1750","IB050153","549"
"1751","TK090076","549"
"1752","KA110014","548"
"1753","KA070032","548"
"1754","NA060004","548"
"1755","KA070052","548"
"1756","CH040084","548"
"1757","IB100033","548"
"1758","KA110132","548"
"1759","YA010048","548"
"1760","IB080077","548"
"1761","KA160149","548"
"1762","CH040163","548"
"1763","KA110177","548"
"1764","YA010075","548"
"1765","IB050040","548"
"1766","KA070229","548"
"1767","CH040259","548"
"1768","TK130118","548"
"1769","YA010104","548"
"1770","GU020275","548"
"1771","NA060108","548"
"1772","IB050096","548"
"1773","NA070005","548"
"1774","KA150192","548"
"1775","KA070573","548"
"1776","GU020340","548"
"1777","KA110403","548"
"1778","KA160390","548"
"1779","KA070619","548"
"1780","KA160397","548"
"1781","TK040299","548"
"1782","TK040311","548"
"1783","YA010012","547"
"1784","KA110063","547"
"1785","IB070029","547"
"1786","YA040010","547"
"1787","TK040123","547"
"1788","KA040009","547"
"1789","IB100051","547"
"1790","KA010099","547"
"1791","TK060022","547"
"1792","KA150140","547"
"1793","KA070179","547"
"1794","KA020066","547"
"1795","TK060392","547"
"1796","GU010072","547"
"1797","CH040268","547"
"1798","GU010082","547"
"1799","KA110271","547"
"1800","TK060275","547"
"1801","IB020034","547"
"1802","NA030099","547"
"1803","TK040236","547"
"1804","NA060124","547"
"1805","KA080308","547"
"1806","TK050132","547"
"1807","KA070652","547"
"1808","GU040220","547"
"1809","TC030158","547"
"1810","KA070683","547"
"1811","NA030173","547"
"1812","SA020007","546"
"1813","GU050006","546"
"1814","TK130015","546"
"1815","IB040275","546"
"1816","TK130086","546"
"1817","KA010198","546"
"1818","KA070226","546"
"1819","IB040433","546"
"1820","KA070278","546"
"1821","KA010213","546"
"1822","IB040564","546"
"1823","TC030077","546"
"1824","KA140040","546"
"1825","IB040627","546"
"1826","KA110313","546"
"1827","IB040661","546"
"1828","GU010107","546"
"1829","GU030402","546"
"1830","TK090075","546"
"1831","NA030144","546"
"1832","GU030495","546"
"1833","IB040901","546"
"1834","KA010448","546"
"1835","KA150277","546"
"1836","KA080392","546"
"1837","CH040637","546"
"1838","CH010005","545"
"1839","TK040002","545"
"1840","TK060306","545"
"1841","KA160025","545"
"1842","TK130028","545"
"1843","KA150043","545"
